"	108",서울,2021-10-14,0
"	108",서울,2021-10-15,0
"	108",서울,2021-10-16,0
"	108",서울,2021-10-17,0
"	108",서울,2021-10-18,5.6
"	108",서울,2021-10-19,4.4
"	108",서울,2021-10-20,0
"	108",서울,2021-10-21,0
"	108",서울,2021-10-22,0
"	108",서울,2021-10-23,0
"	108",서울,2021-10-24,0
"	108",서울,2021-10-25,0
"	108",서울,2021-10-26,0
"	108",서울,2021-10-27,0
"	108",서울,2021-10-28,0
"	108",서울,2021-10-29,0
"	108",서울,2021-10-30,0
"	108",서울,2021-10-31,0.7
"	108",서울,2022-05-01,0
"	108",서울,2022-05-02,0
"	108",서울,2022-05-03,0
"	108",서울,2022-05-04,0
"	108",서울,2022-05-05,0
"	108",서울,2022-05-06,0
"	108",서울,2022-05-07,0.5
"	108",서울,2022-05-08,2
"	108",서울,2022-05-09,0
"	108",서울,2022-05-10,0
"	108",서울,2022-05-11,0
"	108",서울,2022-05-12,0
"	108",서울,2022-05-13,0
"	108",서울,2022-05-14,0
"	108",서울,2022-05-15,0
"	108",서울,2022-05-16,0
"	108",서울,2022-05-17,0
"	108",서울,2022-05-18,1.5
"	108",서울,2022-05-19,0
"	108",서울,2022-05-20,0
"	108",서울,2022-05-21,0
"	108",서울,2022-05-22,0
"	108",서울,2022-05-23,0
"	108",서울,2022-05-24,0
"	108",서울,2022-05-25,3.5
"	108",서울,2022-05-26,0
"	108",서울,2022-05-27,0
"	108",서울,2022-05-28,0
"	108",서울,2022-05-29,0
"	108",서울,2022-05-30,0
"	108",서울,2022-05-31,0
"	108",서울,2022-06-01,0
"	108",서울,2022-06-02,0
"	108",서울,2022-06-03,0
"	108",서울,2022-06-04,0
"	108",서울,2022-06-05,0
"	108",서울,2022-06-06,4.3
"	108",서울,2022-06-07,0
"	108",서울,2022-06-08,0
"	108",서울,2022-06-09,2.6
"	108",서울,2022-06-10,1.2
"	108",서울,2022-06-11,0
"	108",서울,2022-06-12,0
"	108",서울,2022-06-13,18
"	108",서울,2022-06-14,0
"	108",서울,2022-06-15,18.5
"	108",서울,2022-06-16,0.7
"	108",서울,2022-06-17,0
"	108",서울,2022-06-18,0
"	108",서울,2022-06-19,0
"	108",서울,2022-06-20,0
"	108",서울,2022-06-21,0
"	108",서울,2022-06-22,0
"	108",서울,2022-06-23,103
"	108",서울,2022-06-24,19.1
"	108",서울,2022-06-25,0
"	108",서울,2022-06-26,0
"	108",서울,2022-06-27,6.1
"	108",서울,2022-06-28,6.3
"	108",서울,2022-06-29,37.8
"	108",서울,2022-06-30,176.2
"	108",서울,2022-07-01,0
"	108",서울,2022-07-02,0
"	108",서울,2022-07-03,0
"	108",서울,2022-07-04,0
"	108",서울,2022-07-05,0
"	108",서울,2022-07-06,16.1
"	108",서울,2022-07-07,0
"	108",서울,2022-07-08,1.7
"	108",서울,2022-07-09,0.1
"	108",서울,2022-07-10,0
"	108",서울,2022-07-11,9
"	108",서울,2022-07-12,0
"	108",서울,2022-07-13,114.5
"	108",서울,2022-07-14,0.9
"	108",서울,2022-07-15,0
"	108",서울,2022-07-16,34
"	108",서울,2022-07-17,0
"	108",서울,2022-07-18,0
"	108",서울,2022-07-19,0
"	108",서울,2022-07-20,1.1
"	108",서울,2022-07-21,10.4
"	108",서울,2022-07-22,5.2
"	108",서울,2022-07-23,9.9
"	108",서울,2022-07-24,1.2
"	108",서울,2022-07-25,0
"	108",서울,2022-07-26,0
"	108",서울,2022-07-27,0
"	108",서울,2022-07-28,0
"	108",서울,2022-07-29,0
"	108",서울,2022-07-30,1
"	108",서울,2022-07-31,47.2
"	108",서울,2022-08-01,30
"	108",서울,2022-08-02,33.5
"	108",서울,2022-08-03,51.1
"	108",서울,2022-08-04,0
"	108",서울,2022-08-05,0
"	108",서울,2022-08-06,13.6
"	108",서울,2022-08-07,0.9
"	108",서울,2022-08-08,129.6
"	108",서울,2022-08-09,123.1
"	108",서울,2022-08-10,7.6
"	108",서울,2022-08-11,38.8
"	108",서울,2022-08-12,0
"	108",서울,2022-08-13,4
"	108",서울,2022-08-14,3
"	108",서울,2022-08-15,0.9
"	108",서울,2022-08-16,0
"	108",서울,2022-08-17,0
"	108",서울,2022-08-18,0
"	108",서울,2022-08-19,66.1
"	108",서울,2022-08-20,0
